Location,Year,Average_Rent,Average_Earnings,CPI_Index,Affordability_Ratio,Real_Rent,Rent_YoY_Growth,Income_YoY_Growth
"Beaumont, Dublin 9",2020,1713.5,295.81777272727277,84.11145833333333,5.792417352759092,2037.177851808736,1.1582874819940026,1.5595847224710413
"Beaumont, Dublin 9",2021,1763.03,309.2805,86.49479166666667,5.700424048719528,2038.3077015716265,2.8905748468047943,4.551020430114283
"Beaumont, Dublin 9",2022,1810.88,321.86687878787876,93.921875,5.626176905246071,1928.070537348195,2.7140774689029756,4.069567524586493
"Beaumont, Dublin 9",2023,1980.5,335.2919090909091,99.559375,5.906793293550722,1989.2651997865596,9.366716734405367,4.17098843894339
"Beaumont, Dublin 9",2024,2073.33,350.1716666666666,101.09583333333335,5.9208959415144005,2050.856035939496,4.687200201969199,4.4378516666571555
"Belmullet, Mayo",2008,757.79,263.2414696969697,84.23125,2.878687772379973,899.6542257178896,,
"Belmullet, Mayo",2009,740.1,256.8306666666667,79.36041666666667,2.8816652217024967,932.5807891213609,-2.334419826073175,-2.4353317270576103
"Belmullet, Mayo",2010,666.71,256.01466666666664,79.12083333333334,2.6041867393013947,842.647848754542,-9.916227536819344,-0.31771906781642434
"Belmullet, Mayo",2011,597.28,251.39683333333335,81.60104166666666,2.375845360025086,731.9514405708669,-10.413823101498409,-1.8037378066881438
"Belmullet, Mayo",2012,573.05,258.9757575757576,82.85833333333333,2.2127553766586314,691.6021321532736,-4.056723814626306,3.0147254211333463
"Belmullet, Mayo",2013,572.57,260.7649393939394,83.11562500000001,2.195732299483001,688.8837086889499,-0.0837623244044905,0.6908684561559575
"Belmullet, Mayo",2014,582.7,261.4159090909091,83.22708333333334,2.229015066551907,700.1326691531702,1.7692159910578598,0.24963850526940057
"Belmullet, Mayo",2015,543.44,266.57742424242423,82.91979166666667,2.038582230075861,655.3803248621284,-6.7376008237514995,1.9744456905720131
"Belmullet, Mayo",2016,513.23,269.88875757575755,82.96875,1.9016353426872061,618.5822975517891,-5.559031355807454,1.2421657020446064
"Belmullet, Mayo",2017,520.53,273.8105606060606,83.30520833333334,1.9010588884805724,624.8468858239655,1.4223642421526295,1.4531183386556012
"Belmullet, Mayo",2018,536.33,284.1095454545454,83.72291666666666,1.8877577630907416,640.6011894393711,3.0353677982056793,3.761354136848749
"Belmullet, Mayo",2019,558.78,291.2750909090909,84.56875000000001,1.918392672219264,660.7405217648362,4.185855723155507,2.5221065498103545
"Belmullet, Mayo",2020,555.77,295.81777272727277,84.11145833333333,1.878757976155775,660.7542075866595,-0.5386735387809094,1.5595847224710413
"Belmullet, Mayo",2021,568.65,309.2805,86.49479166666667,1.8386222215755599,657.4384295778888,2.317505442899037,4.551020430114283
"Belmullet, Mayo",2022,616.1,321.86687878787876,93.921875,1.9141453830856294,655.9707203460323,8.344324276795923,4.069567524586493
"Belmullet, Mayo",2023,655.29,335.2919090909091,99.559375,1.954386557602046,658.1901503499796,6.360980360331103,4.17098843894339
"Belmullet, Mayo",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Belturbet, Cavan",2008,481.83,263.2414696969697,84.23125,1.8303727013629667,572.0323514135192,,
"Belturbet, Cavan",2009,446.16,256.8306666666667,79.36041666666667,1.737175726678538,562.19462893445,-7.403025963514098,-2.4353317270576103
"Belturbet, Cavan",2010,421.35,256.01466666666664,79.12083333333334,1.6458041466374325,532.539891516141,-5.5607853684776725,-0.31771906781642434
"Belturbet, Cavan",2011,394.58,251.39683333333335,81.60104166666666,1.56955039873878,483.54774882877825,-6.353387919781661,-1.8037378066881438
"Belturbet, Cavan",2012,377.47,258.9757575757576,82.85833333333333,1.457549554187826,455.560695967012,-4.336256272492256,3.0147254211333463
"Belturbet, Cavan",2013,383.04,260.7649393939394,83.11562500000001,1.4689091290042593,460.85197578674286,1.475613956075983,0.6908684561559575
"Belturbet, Cavan",2014,379.12,261.4159090909091,83.22708333333334,1.4502560357493717,455.5247941124934,-1.023391812865504,0.24963850526940057
"Belturbet, Cavan",2015,408.17,266.57742424242423,82.91979166666667,1.53114991323801,492.2467746190471,7.66248153618907,1.9744456905720131
"Belturbet, Cavan",2016,459.44,269.88875757575755,82.96875,1.7023310052884866,553.75065913371,12.560942744444702,1.2421657020446064
"Belturbet, Cavan",2017,495.5,273.8105606060606,83.30520833333334,1.8096453215801656,594.8007452515224,7.848685356085672,1.4531183386556012
"Belturbet, Cavan",2018,530.78,284.1095454545454,83.72291666666666,1.8682230445682766,633.9721800582278,7.120080726538847,3.761354136848749
"Belturbet, Cavan",2019,557.73,291.2750909090909,84.56875000000001,1.9147878325581627,659.4989283866676,5.077433211500071,2.5221065498103545
"Belturbet, Cavan",2020,581.76,295.81777272727277,84.11145833333333,1.966616118553329,691.653683728188,4.308536388575113,1.5595847224710413
"Belturbet, Cavan",2021,630.82,309.2805,86.49479166666667,2.0396371578550863,729.3155898115253,8.43303080308031,4.551020430114283
"Belturbet, Cavan",2022,715.75,321.86687878787876,93.921875,2.2237454275986677,762.0695391781734,13.463428553311552,4.069567524586493
"Belturbet, Cavan",2023,789.79,335.2919090909091,99.559375,2.3555295507767857,793.2854138547976,10.344393992315748,4.17098843894339
"Belturbet, Cavan",2024,869.91,350.1716666666666,101.09583333333335,2.4842386829317054,860.4805671186579,10.14446878284101,4.4378516666571555
"Bettystown, Meath",2008,937.83,263.2414696969697,84.23125,3.562622565052469,1113.3991244342212,,
"Bettystown, Meath",2009,836.78,256.8306666666667,79.36041666666667,3.2581000192085057,1054.4047462788437,-10.774873911049987,-2.4353317270576103
"Bettystown, Meath",2010,750.62,256.01466666666664,79.12083333333334,2.9319413991906718,948.7008267944599,-10.296613207772653,-0.31771906781642434
"Bettystown, Meath",2011,697.19,251.39683333333335,81.60104166666666,2.773264844889985,854.3886030866641,-7.118115691028748,-1.8037378066881438
"Bettystown, Meath",2012,684.87,258.9757575757576,82.85833333333333,2.6445332428447728,826.5553655838279,-1.7670936186692354,3.0147254211333463
"Bettystown, Meath",2013,696.01,260.7649393939394,83.11562500000001,2.669108821215159,837.399706733842,1.626586067428848,0.6908684561559575
"Bettystown, Meath",2014,737.42,261.4159090909091,83.22708333333334,2.8208688697043196,886.033692958522,5.949627160529292,0.24963850526940057
"Bettystown, Meath",2015,823.27,266.57742424242423,82.91979166666667,3.0882960263406334,992.8510232026431,11.641940820699205,1.9744456905720131
"Bettystown, Meath",2016,923.74,269.88875757575755,82.96875,3.422669429795374,1113.358945386064,12.203772759847919,1.2421657020446064
"Bettystown, Meath",2017,1055.24,273.8105606060606,83.30520833333334,3.8539054069510676,1266.715516486814,14.235607422001873,1.4531183386556012
"Bettystown, Meath",2018,1103.32,284.1095454545454,83.72291666666666,3.883431646883965,1317.8231766491651,4.556309465145358,3.761354136848749
"Bettystown, Meath",2019,1173.55,291.2750909090909,84.56875000000001,4.029009127890972,1387.6875323331608,6.365333720044952,2.5221065498103545
"Bettystown, Meath",2020,1227.39,295.81777272727277,84.11145833333333,4.14914218535336,1459.2423247922525,4.587789186655877,1.5595847224710413
"Bettystown, Meath",2021,1266.87,309.2805,86.49479166666667,4.096184531517506,1464.6777864755825,3.2165815266540942,4.551020430114283
"Bettystown, Meath",2022,1301.96,321.86687878787876,93.921875,4.045026331702915,1386.215937448012,2.769818529130852,4.069567524586493
"Bettystown, Meath",2023,1348.25,335.2919090909091,99.559375,4.021122978050876,1354.2170187388178,3.5554087683185243,4.17098843894339
"Bettystown, Meath",2024,1460.16,350.1716666666666,101.09583333333335,4.169840506799047,1444.3325227712978,8.300389393658447,4.4378516666571555
"Birr, Offaly",2008,644.53,263.2414696969697,84.23125,2.4484364136925323,765.1910662610372,,
"Birr, Offaly",2009,589.53,256.8306666666667,79.36041666666667,2.295403456492734,742.8514425222482,-8.533349882860374,-2.4353317270576103
"Birr, Offaly",2010,558.52,256.01466666666664,79.12083333333334,2.1815937628573363,705.9076307335826,-5.2601224704425515,-0.31771906781642434
"Birr, Offaly",2011,527.57,251.39683333333335,81.60104166666666,2.098554675509702,646.5236095331709,-5.541430924586399,-1.8037378066881438
"Birr, Offaly",2012,527.18,258.9757575757576,82.85833333333333,2.0356345510285268,636.2425827215126,-0.0739238394905084,3.0147254211333463
"Birr, Offaly",2013,532.09,260.7649393939394,83.11562500000001,2.0404967064846398,640.180471481746,0.931370689328137,0.6908684561559575
"Birr, Offaly",2014,506.81,261.4159090909091,83.22708333333334,1.938711388157151,608.9484092217577,-4.751075945798644,0.24963850526940057
"Birr, Offaly",2015,518.52,266.57742424242423,82.91979166666667,1.9451009457142192,625.3271861613255,2.3105305735877213,1.9744456905720131
"Birr, Offaly",2016,530.63,269.88875757575755,82.96875,1.966106349765431,639.5540489642184,2.3354933271619194,1.2421657020446064
"Birr, Offaly",2017,568.81,273.8105606060606,83.30520833333334,2.0773851773320158,682.8024458254661,7.195220775304811,1.4531183386556012
"Birr, Offaly",2018,578.26,284.1095454545454,83.72291666666666,2.035341681585688,690.6830567098814,1.6613631968495746,3.761354136848749
"Birr, Offaly",2019,609.59,291.2750909090909,84.56875000000001,2.0928325800102745,720.8218165693592,5.417978072147478,2.5221065498103545
"Birr, Offaly",2020,633.83,295.81777272727277,84.11145833333333,2.1426366447034115,753.5596368905348,3.9764431831230906,1.5595847224710413
"Birr, Offaly",2021,664.89,309.2805,86.49479166666667,2.1497960589173903,768.7052447762991,4.90036760645598,4.551020430114283
"Birr, Offaly",2022,736.26,321.86687878787876,93.921875,2.287467423714698,783.9068374646481,10.734106393538777,4.069567524586493
"Birr, Offaly",2023,779.1,335.2919090909091,99.559375,2.323646884627805,782.5481025769798,5.818596691386202,4.17098843894339
"Birr, Offaly",2024,894.83,350.1716666666666,101.09583333333335,2.555403778146909,885.1304455343527,14.854319086125024,4.4378516666571555
"Bishopstown, Cork",2008,1137.84,263.2414696969697,84.23125,4.322419265132594,1350.8525636269198,,
"Bishopstown, Cork",2009,999.07,256.8306666666667,79.36041666666667,3.889994964256605,1258.9021605019295,-12.195915067144758,-2.4353317270576103
"Bishopstown, Cork",2010,962.11,256.01466666666664,79.12083333333334,3.758026883876445,1216.00084259308,-3.6994404796460767,-0.31771906781642434
"Bishopstown, Cork",2011,926.21,251.39683333333335,81.60104166666666,3.6842548401232844,1135.0467850441044,-3.7313820664996666,-1.8037378066881438
"Bishopstown, Cork",2012,953.23,258.9757575757576,82.85833333333333,3.6807692307692306,1150.433470783466,2.917264983103185,3.0147254211333463
"Bishopstown, Cork",2013,965.87,260.7649393939394,83.11562500000001,3.703987208728446,1162.0799338271233,1.3260178550821955,0.6908684561559575
"Bishopstown, Cork",2014,1537.2,261.4159090909091,83.22708333333334,5.880284812602697,1846.9949185211142,59.151852733804766,0.24963850526940057
"Bishopstown, Cork",2015,1076.37,266.57742424242423,82.91979166666667,4.037738765984753,1298.0857505370398,-29.978532396565193,1.9744456905720131
"Bishopstown, Cork",2016,1229.3,269.88875757575755,82.96875,4.5548395977736735,1481.6421845574387,14.207939649005464,1.2421657020446064
"Bishopstown, Cork",2017,1285.53,273.8105606060606,83.30520833333334,4.694961352675985,1543.1568154252059,4.574147889042557,1.4531183386556012
"Bishopstown, Cork",2018,1298.54,284.1095454545454,83.72291666666666,4.5705609712002895,1550.9970886107449,1.0120339470879758,3.761354136848749
"Bishopstown, Cork",2019,1362.39,291.2750909090909,84.56875000000001,4.677330957988481,1610.9851452220828,4.917060698938824,2.5221065498103545
"Bishopstown, Cork",2020,1385.72,295.81777272727277,84.11145833333333,4.684370337942999,1647.4806494358922,1.712431829358696,1.5595847224710413
"Bishopstown, Cork",2021,1430.4,309.2805,86.49479166666667,4.624927856751396,1653.7411934726322,3.224316600756283,4.551020430114283
"Bishopstown, Cork",2022,1645.5,321.86687878787876,93.921875,5.112361999460157,1751.9880219597403,15.037751677852352,4.069567524586493
"Bishopstown, Cork",2023,1866.56,335.2919090909091,99.559375,5.566970002529682,1874.8209297215856,13.434214524460653,4.17098843894339
"Bishopstown, Cork",2024,1976.0,350.1716666666666,101.09583333333335,5.642946554785035,1954.5810493343772,5.863192182410426,4.4378516666571555
"Blackpool, Cork",2008,911.24,263.2414696969697,84.23125,3.461612644272855,1081.8312680863694,,
"Blackpool, Cork",2009,836.94,256.8306666666667,79.36041666666667,3.2587229977728516,1054.6063581235398,-8.153724595057277,-2.4353317270576103
"Blackpool, Cork",2010,762.84,256.01466666666664,79.12083333333334,2.979673039565442,964.1455579546052,-8.853681267474379,-0.31771906781642434
"Blackpool, Cork",2011,715.5,251.39683333333335,81.60104166666666,2.8460979023204347,876.8270421384532,-6.205757432751302,-1.8037378066881438
"Blackpool, Cork",2012,721.52,258.9757575757576,82.85833333333333,2.7860522805457393,870.7874886855074,0.8413696715583452,3.0147254211333463
"Blackpool, Cork",2013,744.66,260.7649393939394,83.11562500000001,2.8556753132944643,895.932623980148,3.207118305798873,0.6908684561559575
"Blackpool, Cork",2014,750.06,261.4159090909091,83.22708333333334,2.869220938421011,901.2210568474804,0.7251631617113841,0.24963850526940057
"Blackpool, Cork",2015,799.36,266.57742424242423,82.91979166666667,2.9986035099246284,964.0159290479002,6.5728075087326365,1.9744456905720131
"Blackpool, Cork",2016,889.77,269.88875757575755,82.96875,3.2968027567811613,1072.4158192090397,11.310298238590866,1.2421657020446064
"Blackpool, Cork",2017,966.71,273.8105606060606,83.30520833333334,3.530579674722022,1160.4436497317843,8.647178484327412,1.4531183386556012
"Blackpool, Cork",2018,1036.19,284.1095454545454,83.72291666666666,3.647149546989718,1237.642023539951,7.1872640191991355,3.761354136848749
"Blackpool, Cork",2019,1040.25,291.2750909090909,84.56875000000001,3.571366149962578,1230.0642967999406,0.3918200330055299,2.5221065498103545
"Blackpool, Cork",2020,1057.72,295.81777272727277,84.11145833333333,3.5755796220369693,1257.5218893581186,1.6794039894256318,1.5595847224710413
"Blackpool, Cork",2021,1141.25,309.2805,86.49479166666667,3.69001602105532,1319.443608117059,7.897175055780359,4.551020430114283
"Blackpool, Cork",2022,1148.56,321.86687878787876,93.921875,3.5684317824976954,1222.8887040425884,0.6405257393209185,4.069567524586493
"Blackpool, Cork",2023,1178.22,335.2919090909091,99.559375,3.5140126202107203,1183.4345083022067,2.5823640036219286,4.17098843894339
"Blackpool, Cork",2024,1256.79,350.1716666666666,101.09583333333335,3.589068218921196,1243.1669620409675,6.668533890105399,4.4378516666571555
"Blackrock, Cork",2008,1032.77,263.2414696969697,84.23125,3.923280025707472,1226.1126363433998,,
"Blackrock, Cork",2009,951.67,256.8306666666667,79.36041666666667,3.705437564569132,1199.1746515107761,-7.852668067430313,-2.4353317270576103
"Blackrock, Cork",2010,862.51,256.01466666666664,79.12083333333334,3.368986672638547,1090.1174364105534,-9.368793804575116,-0.31771906781642434
"Blackrock, Cork",2011,848.92,251.39683333333335,81.60104166666666,3.376812622275141,1040.3298569003152,-1.5756339056938518,-1.8037378066881438
"Blackrock, Cork",2012,851.0,258.9757575757576,82.85833333333333,3.286021857667735,1027.05420899125,0.2450171983225724,3.0147254211333463
"Blackrock, Cork",2013,874.05,260.7649393939394,83.11562500000001,3.351869319669415,1051.6073241343006,2.7085781433607403,0.6908684561559575
"Blackrock, Cork",2014,905.36,261.4159090909091,83.22708333333334,3.4632934282708674,1087.8189691857117,3.5821749327841657,0.24963850526940057
"Blackrock, Cork",2015,965.82,266.57742424242423,82.91979166666667,3.6230374824302,1164.7641420549476,6.67800653883539,1.9744456905720131
"Blackrock, Cork",2016,1059.84,269.88875757575755,82.96875,3.926951272516432,1277.3966101694914,9.734733180095656,1.2421657020446064
"Blackrock, Cork",2017,1188.71,273.8105606060606,83.30520833333334,4.341359213351279,1426.9335900866542,12.159382548309194,1.4531183386556012
"Blackrock, Cork",2018,1268.76,284.1095454545454,83.72291666666666,4.465742247308577,1515.4273770124669,6.734190845538435,3.761354136848749
"Blackrock, Cork",2019,1336.04,291.2750909090909,84.56875000000001,4.586866648397984,1579.8270637794692,5.302815347268197,2.5221065498103545
"Blackrock, Cork",2020,1351.91,295.81777272727277,84.11145833333333,4.570077002257686,1607.2839857827535,1.1878386874644598,1.5595847224710413
"Blackrock, Cork",2021,1387.46,309.2805,86.49479166666667,4.486089488344723,1604.0965857770818,2.629612918019686,4.551020430114283
"Blackrock, Cork",2022,1430.42,321.86687878787876,93.921875,4.444135430730962,1522.9891864914325,3.0963054790768663,4.069567524586493
"Blackrock, Cork",2023,1498.7,335.2919090909091,99.559375,4.469836460007304,1505.3328729715308,4.7734231903916235,4.17098843894339
"Blackrock, Cork",2024,1612.83,350.1716666666666,101.09583333333335,4.605826665968597,1595.3476486831798,7.61526656435576,4.4378516666571555
